Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask","Exp Type"
SQ,64.04,1.88,+60.26%,3.12,66.88,58.9%,2023-05-19,65,4.5,70,2.62,monthly
MS,86.71,0.94,+60.26%,1.56,88.44,59.0%,2023-05-19,87.5,2.35,90,1.41,monthly
NKE,125.95,0.75,+60.00%,1.25,126.75,58.9%,2023-04-21,126,1.39,128,0.64,monthly
TSLA,185,7.5,+60.00%,12.5,192.5,58.7%,2023-05-19,185,13.6,205,6.1,monthly
GOOGL,108.87,0.75,+60.00%,1.25,109.75,59.2%,2023-04-21,109,1.45,111,0.7,monthly
SHOP,46.39,0.56,+59.57%,0.94,47.06,59.5%,2023-04-21,46.5,1.06,48,0.5,monthly
META,221.49,5.6,+59.57%,9.4,230.6,60.9%,2023-05-19,225,11.6,240,6,monthly
NFLX,338.63,7.45,+59.36%,12.55,352.45,60.3%,2023-05-19,345,18.15,365,10.7,monthly
JPM,138.73,1.86,+59.24%,3.14,141.86,63.1%,2023-05-19,140,3.2,145,1.34,monthly
INTC,31.89,0.74,+58.73%,1.26,32.74,58.5%,2023-05-19,32,1.49,34,0.75,monthly
GM,34.49,0.74,+58.73%,1.26,35.74,61.3%,2023-05-19,35,1.51,37,0.77,monthly
ROKU,61.72,0.74,+58.73%,1.26,62.74,57.5%,2023-04-21,62,1.97,64,1.23,monthly
AZN,73.86,0.37,+58.73%,0.63,74.37,58.9%,2023-04-21,74,0.82,75,0.45,monthly
TSLA,185,3.7,+58.73%,6.3,193.7,60.1%,2023-05-19,190,11.25,200,7.55,monthly
NET,64.68,0.37,+58.73%,0.63,65.37,55.4%,2023-04-21,65,1.84,66,1.47,monthly
BABA,94.55,0.37,+58.73%,0.63,95.37,56.2%,2023-04-21,95,1.89,96,1.52,monthly
DIS,99.9,0.74,+58.73%,1.26,100.74,59.6%,2023-04-21,100,1.34,102,0.6,monthly
ROKU,61.72,0.37,+58.73%,0.63,62.37,54.8%,2023-04-21,62,1.97,63,1.6,monthly
NFLX,338.63,7.35,+58.10%,12.65,347.35,59.1%,2023-04-21,340,14.2,360,6.85,monthly
UAL,41.67,1.1,+57.89%,1.9,43.1,59.9%,2023-05-19,42,2.1,45,1,monthly
PYPL,76.53,1.83,+57.73%,3.17,79.33,60.7%,2023-05-19,77.5,3.65,82.5,1.82,monthly
NVDA,267.58,3.65,+57.48%,6.35,278.65,62.4%,2023-05-19,275,10.6,285,6.95,monthly
TSLA,185,4.55,+57.23%,7.95,189.55,59.3%,2023-04-21,185,7.7,197.5,3.15,monthly
NEM,49.52,0.91,+57.23%,1.59,50.91,59.5%,2023-05-19,50,2.08,52.5,1.17,monthly
MMM,105.77,0.36,+56.25%,0.64,106.36,57.4%,2023-04-21,106,1.16,107,0.8,monthly
AA,40.4,0.36,+56.25%,0.64,40.86,54.8%,2023-04-21,40.5,1.45,41.5,1.09,monthly
MU,62.63,0.36,+56.25%,0.64,63.36,60.3%,2023-04-21,63,0.95,64,0.59,monthly
W,34.81,0.18,+56.25%,0.32,35.18,54.1%,2023-04-21,35,1.33,35.5,1.15,monthly
BA,201.71,3.6,+56.25%,6.4,208.6,62.6%,2023-05-19,205,7.15,215,3.55,monthly
META,221.49,1.8,+56.25%,3.2,231.8,62.2%,2023-05-19,230,9.35,235,7.55,monthly
INTC,31.89,0.18,+56.25%,0.32,32.18,59.5%,2023-04-21,32,0.43,32.5,0.25,monthly
AMZN,102.51,0.72,+56.25%,1.28,103.72,61.9%,2023-04-21,103,1.4,105,0.68,monthly
GM,34.49,0.36,+56.25%,0.64,34.86,58.8%,2023-04-21,34.5,0.64,35.5,0.28,monthly
T,19.93,0.18,+56.25%,0.32,20.18,59.3%,2023-04-21,20,0.37,20.5,0.19,monthly
COIN,69.91,3.6,+56.25%,6.4,73.6,56.4%,2023-05-19,70,8.7,80,5.1,monthly
UNH,511.79,3.6,+56.25%,6.4,523.6,64.8%,2023-05-19,520,9,530,5.4,monthly
TSLA,185,2.7,+56.25%,4.8,190.2,60.5%,2023-04-21,187.5,6.55,195,3.85,monthly
PYPL,76.53,0.36,+56.25%,0.64,77.36,60.2%,2023-04-21,77,1.06,78,0.7,monthly
WMT,148.48,1.78,+55.28%,3.22,151.78,63.3%,2023-05-19,150,3,155,1.22,monthly
NFLX,338.63,3.55,+55.04%,6.45,348.55,60.3%,2023-04-21,345,11.95,355,8.4,monthly
NVDA,267.58,1.77,+54.80%,3.23,271.77,62.7%,2023-04-21,270,4.05,275,2.28,monthly
AA,40.4,0.53,+54.64%,0.97,41.03,56.6%,2023-04-21,40.5,1.45,42,0.92,monthly
AMZN,102.51,1.76,+54.32%,3.24,106.76,62.5%,2023-05-19,105,4.15,110,2.39,monthly
META,221.49,1.76,+54.32%,3.24,224.26,62.3%,2023-04-21,222.5,3.1,227.5,1.34,monthly
CVX,172.44,1.76,+54.32%,3.24,176.76,62.9%,2023-05-19,175,3.7,180,1.94,monthly
UBER,31.48,0.35,+53.85%,0.65,31.85,60.0%,2023-04-21,31.5,0.56,32.5,0.21,monthly
XP,13.87,0.35,+53.85%,0.65,14.35,56.1%,2023-05-19,14,1.15,15,0.8,monthly
BX,85.32,0.35,+53.85%,0.65,86.35,56.4%,2023-04-21,86,2.18,87,1.83,monthly
NFLX,338.63,8.75,+53.85%,16.25,348.75,60.5%,2023-04-21,340,14.2,365,5.45,monthly
GLW,34.78,0.35,+53.85%,0.65,35.35,57.3%,2023-05-19,35,1.15,36,0.8,monthly
GOOG,109.46,0.7,+53.85%,1.3,110.7,62.8%,2023-04-21,110,1.29,112,0.59,monthly
MS,86.71,1.05,+53.85%,1.95,88.05,61.1%,2023-04-21,87,1.7,90,0.65,monthly
NFLX,338.63,5.25,+53.85%,9.75,355.25,62.3%,2023-05-19,350,15.95,365,10.7,monthly
BABA,94.55,0.7,+53.85%,1.3,95.7,58.7%,2023-04-21,95,1.89,97,1.19,monthly
NVDA,267.58,8.7,+53.37%,16.3,278.7,62.4%,2023-05-19,270,12.95,295,4.25,monthly
TSLA,185,8.7,+53.37%,16.3,193.7,60.1%,2023-05-19,185,13.6,210,4.9,monthly
IBM,128.14,1.04,+53.06%,1.96,130.04,60.6%,2023-04-21,129,2.4,132,1.36,monthly
NVDA,267.58,5.2,+53.06%,9.8,280.2,64.0%,2023-05-19,275,10.6,290,5.4,monthly
MS,86.71,0.52,+53.06%,0.98,88.02,60.9%,2023-04-21,87.5,1.46,89,0.94,monthly
SQ,64.04,2.59,+52.75%,4.91,67.59,61.1%,2023-05-19,65,4.5,72.5,1.91,monthly
TSLA,185,5.18,+52.75%,9.82,190.18,60.5%,2023-04-21,185,7.7,200,2.52,monthly
META,221.49,6.9,+52.67%,13.1,231.9,62.3%,2023-05-19,225,11.6,245,4.7,monthly
IBM,128.14,0.69,+52.67%,1.31,129.69,58.7%,2023-04-21,129,2.4,131,1.71,monthly
TSLA,185,5.15,+52.28%,9.85,195.15,61.7%,2023-05-19,190,11.25,205,6.1,monthly
ENPH,208.9,10.25,+51.90%,19.75,220.25,60.1%,2023-05-19,210,16.9,240,6.65,monthly
RUN,19.44,0.17,+51.52%,0.33,19.67,54.8%,2023-04-21,19.5,0.72,20,0.55,monthly
TSLA,185,0.85,+51.52%,1.65,190.85,61.8%,2023-04-21,190,5.5,192.5,4.65,monthly
GS,336.92,1.7,+51.52%,3.3,341.7,61.1%,2023-04-21,340,5.1,345,3.4,monthly
ROKU,61.72,1.02,+51.52%,1.98,63.02,59.5%,2023-04-21,62,1.97,65,0.95,monthly
AA,40.4,0.68,+51.52%,1.32,41.18,58.1%,2023-04-21,40.5,1.45,42.5,0.77,monthly
RIVN,13.38,0.17,+51.52%,0.33,13.67,59.6%,2023-04-21,13.5,0.42,14,0.25,monthly
BAC,29.52,0.17,+51.52%,0.33,30.17,63.6%,2023-04-21,30,0.54,30.5,0.37,monthly
LOW,202.18,0.85,+51.52%,1.65,203.35,58.1%,2023-04-21,202.5,2.04,205,1.19,monthly
CVNA,8.97,0.34,+51.52%,0.66,9.34,58.2%,2023-04-21,9,0.67,10,0.33,monthly
SCHW,50.77,0.17,+51.52%,0.33,51.17,52.6%,2023-04-21,51,2.26,51.5,2.09,monthly
TSLA,185,3.4,+51.52%,6.6,190.9,61.9%,2023-04-21,187.5,6.55,197.5,3.15,monthly
SNAP,10.69,0.34,+51.52%,0.66,11.34,59.2%,2023-05-19,11,0.95,12,0.61,monthly
ON,77.92,1.02,+51.52%,1.98,79.02,60.5%,2023-04-21,78,1.59,81,0.57,monthly
VFC,22.48,0.85,+51.52%,1.65,23.35,59.4%,2023-05-19,22.5,1.3,25,0.45,monthly
ZION,29.95,0.85,+51.52%,1.65,30.85,57.5%,2023-04-21,30,1.65,32.5,0.8,monthly
MMM,105.77,0.68,+51.52%,1.32,106.68,61.3%,2023-04-21,106,1.16,108,0.48,monthly
AA,40.4,0.17,+51.52%,0.33,40.67,52.8%,2023-04-21,40.5,1.45,41,1.28,monthly
X,25.78,0.17,+51.52%,0.33,26.17,60.5%,2023-04-21,26,0.45,26.5,0.28,monthly
MAR,168.1,3.4,+51.52%,6.6,173.4,64.0%,2023-05-19,170,5,180,1.6,monthly
BX,85.32,1.35,+50.94%,2.65,87.35,62.3%,2023-04-21,86,2.18,90,0.83,monthly
JD,36.85,0.84,+50.60%,1.66,38.34,59.9%,2023-05-19,37.5,2.06,40,1.22,monthly
META,221.49,3.35,+50.38%,6.65,233.35,63.9%,2023-05-19,230,9.35,240,6,monthly
SHOP,46.39,0.67,+50.38%,1.33,47.17,61.0%,2023-04-21,46.5,1.06,48.5,0.39,monthly
MSFT,286.14,1.67,+50.15%,3.33,289.17,64.9%,2023-04-21,287.5,2.57,292.5,0.9,monthly
MSFT,286.14,5,+50.00%,10,295,64.2%,2023-05-19,290,8,305,3,monthly
MOS,46.99,1.66,+49.70%,3.34,48.91,61.4%,2023-05-19,47.25,2.48,52.25,0.82,monthly
AMD,91.75,1.66,+49.70%,3.34,96.66,63.9%,2023-05-19,95,4.05,100,2.39,monthly
GM,34.49,0.99,+49.25%,2.01,35.99,63.4%,2023-05-19,35,1.51,38,0.52,monthly
AMD,91.75,0.33,+49.25%,0.67,93.33,63.0%,2023-04-21,93,1.31,94,0.98,monthly
LVS,58.25,0.33,+49.25%,0.67,59.33,60.7%,2023-04-21,59,1.21,60,0.88,monthly
TSLA,185,1.65,+49.25%,3.35,191.65,63.3%,2023-04-21,190,5.5,195,3.85,monthly
DIS,99.9,3.3,+49.25%,6.7,103.3,62.5%,2023-05-19,100,4.2,110,0.9,monthly
MSFT,286.14,1.65,+49.25%,3.35,296.65,66.6%,2023-05-19,295,5.8,300,4.15,monthly
NCLH,12.64,0.33,+49.25%,0.67,13.33,61.9%,2023-05-19,13,0.72,14,0.39,monthly
SHOP,46.39,0.33,+49.25%,0.67,47.33,63.1%,2023-04-21,47,0.83,48,0.5,monthly
AAL,12.79,0.33,+49.25%,0.67,13.33,61.5%,2023-05-19,13,0.62,14,0.29,monthly
NKE,125.95,0.99,+49.25%,2.01,126.99,61.5%,2023-04-21,126,1.39,129,0.4,monthly
INTC,31.89,0.99,+49.25%,2.01,32.99,60.9%,2023-05-19,32,1.49,35,0.5,monthly
W,34.81,0.66,+49.25%,1.34,35.66,59.3%,2023-04-21,35,1.33,37,0.67,monthly
TSLA,185,0.55,+49.11%,1.12,190.55,61.2%,2023-04-21,190,5.5,191.67,4.95,monthly
GOOGL,108.87,0.98,+48.51%,2.02,109.98,61.5%,2023-04-21,109,1.45,112,0.47,monthly
NFLX,338.63,9.8,+48.51%,20.2,349.8,61.6%,2023-04-21,340,14.2,370,4.4,monthly
SLB,52.48,0.49,+48.51%,1.01,52.99,57.1%,2023-04-21,52.5,1.09,54,0.6,monthly
GOOG,109.46,3.26,+48.37%,6.74,113.26,62.3%,2023-05-19,110,4.5,120,1.24,monthly
PANW,199.44,1.63,+48.37%,3.37,201.63,63.2%,2023-04-21,200,2.27,205,0.64,monthly
NFLX,338.63,6.5,+48.15%,13.5,351.5,63.2%,2023-04-21,345,11.95,365,5.45,monthly
BAC,29.52,0.65,+48.15%,1.35,30.65,64.4%,2023-05-19,30,1,32,0.35,monthly
BA,201.71,4.87,+48.08%,10.13,209.87,64.8%,2023-05-19,205,7.15,220,2.28,monthly
PYPL,76.53,2.43,+47.93%,5.07,79.93,62.8%,2023-05-19,77.5,3.65,85,1.22,monthly
TSLA,185,5.67,+47.93%,11.83,190.67,61.4%,2023-04-21,185,7.7,202.5,2.03,monthly
MS,86.71,0.81,+47.93%,1.69,88.31,63.2%,2023-04-21,87.5,1.46,90,0.65,monthly
DDOG,67.32,1.62,+47.93%,3.38,71.62,61.9%,2023-05-19,70,4.3,75,2.68,monthly
NVDA,267.58,9.7,+47.78%,20.3,279.7,63.5%,2023-05-19,270,12.95,300,3.25,monthly
COIN,69.91,4.85,+47.78%,10.15,74.85,58.4%,2023-05-19,70,8.7,85,3.85,monthly
TSLA,185,9.7,+47.78%,20.3,194.7,61.2%,2023-05-19,185,13.6,215,3.9,monthly
ADBE,379.38,3.23,+47.71%,6.77,383.23,62.7%,2023-04-21,380,4.45,390,1.22,monthly
MS,86.71,1.29,+47.60%,2.71,88.29,63.0%,2023-04-21,87,1.7,91,0.41,monthly
TSLA,185,4.03,+47.58%,8.47,191.53,63.1%,2023-04-21,187.5,6.55,200,2.52,monthly
NVDA,267.58,2.41,+47.35%,5.09,272.41,64.5%,2023-04-21,270,4.05,277.5,1.64,monthly
AA,40.4,0.8,+47.06%,1.7,41.3,59.3%,2023-04-21,40.5,1.45,43,0.65,monthly
META,221.49,8,+47.06%,17,233,63.6%,2023-05-19,225,11.6,250,3.6,monthly
BABA,94.55,0.96,+47.06%,2.04,95.96,60.6%,2023-04-21,95,1.89,98,0.93,monthly
ENPH,208.9,3.2,+47.06%,6.8,223.2,62.5%,2023-05-19,220,12.5,230,9.3,monthly
PYPL,76.53,0.16,+47.06%,0.34,77.16,57.8%,2023-04-21,77,1.06,77.5,0.9,monthly
DIS,99.9,0.96,+47.06%,2.04,100.96,62.0%,2023-04-21,100,1.34,103,0.38,monthly
UAL,41.67,0.16,+47.06%,0.34,42.16,56.1%,2023-04-21,42,1.1,42.5,0.94,monthly
SBUX,107.47,0.32,+47.06%,0.68,108.32,62.9%,2023-04-21,108,0.79,109,0.47,monthly
CCJ,26.2,0.32,+47.06%,0.68,27.32,63.2%,2023-05-19,27,0.99,28,0.67,monthly
GOLD,19.67,0.32,+47.06%,0.68,20.32,61.8%,2023-05-19,20,0.73,21,0.41,monthly
TTD,60.69,0.32,+47.06%,0.68,61.32,57.1%,2023-04-21,61,1.18,62,0.86,monthly
MS,86.71,1.6,+47.06%,3.4,89.1,62.3%,2023-05-19,87.5,2.35,92.5,0.75,monthly
AMD,91.75,1.28,+47.06%,2.72,93.28,62.6%,2023-04-21,92,1.77,96,0.49,monthly
UBER,31.48,0.8,+47.06%,1.7,33.3,64.6%,2023-05-19,32.5,1.44,35,0.64,monthly
MRK,115.31,0.32,+47.06%,0.68,116.32,63.1%,2023-04-21,116,0.9,117,0.58,monthly
AR,23.89,0.16,+47.06%,0.34,24.16,57.7%,2023-04-21,24,0.47,24.5,0.31,monthly
CLF,17.36,0.32,+47.06%,0.68,18.32,62.7%,2023-05-19,18,0.88,19,0.56,monthly
NVDA,267.58,1.6,+47.06%,3.4,281.6,65.5%,2023-05-19,280,8.55,285,6.95,monthly
PXD,230,1.6,+47.06%,3.4,231.6,57.5%,2023-04-21,230,3.1,235,1.5,monthly
GOOGL,108.87,0.32,+47.06%,0.68,110.32,64.9%,2023-04-21,110,1.02,111,0.7,monthly
IBM,128.14,1.59,+46.63%,3.41,131.59,63.0%,2023-05-19,130,2.71,135,1.12,monthly
ABBV,161.59,1.59,+46.63%,3.41,166.59,68.3%,2023-05-19,165,2.79,170,1.2,monthly
NVDA,267.58,6.35,+46.52%,13.65,281.35,65.2%,2023-05-19,275,10.6,295,4.25,monthly
COIN,69.91,1.27,+46.52%,2.73,72.27,61.1%,2023-04-21,71,2.73,75,1.46,monthly
TSLA,185,6.35,+46.52%,13.65,196.35,63.0%,2023-05-19,190,11.25,210,4.9,monthly
BABA,94.55,3.17,+46.41%,6.83,98.17,61.0%,2023-05-19,95,5,105,1.83,monthly
AMZN,102.51,0.95,+46.34%,2.05,103.95,64.0%,2023-04-21,103,1.4,106,0.45,monthly
CRWD,135.77,0.95,+46.34%,2.05,137.95,62.2%,2023-04-21,137,2.2,140,1.25,monthly
COIN,69.91,0.95,+46.34%,2.05,71.95,59.7%,2023-04-21,71,2.73,74,1.78,monthly
U,29.44,1.58,+46.20%,3.42,31.58,60.2%,2023-05-19,30,2.84,35,1.26,monthly
AXP,163.22,1.58,+46.20%,3.42,166.58,64.6%,2023-04-21,165,2.8,170,1.22,monthly
HD,292.19,3.16,+46.20%,6.84,303.16,67.6%,2023-05-19,300,6.15,310,2.99,monthly
HD,292.19,2.37,+46.20%,5.13,294.87,63.3%,2023-04-21,292.5,2.98,300,0.61,monthly
TTD,60.69,0.63,+45.99%,1.37,61.63,60.5%,2023-04-21,61,1.18,63,0.55,monthly
GILD,83,0.63,+45.99%,1.37,83.63,62.2%,2023-04-21,83,0.83,85,0.2,monthly
SQ,64.04,3.15,+45.99%,6.85,68.15,62.7%,2023-05-19,65,4.5,75,1.35,monthly
GS,336.92,3.15,+45.99%,6.85,343.15,64.3%,2023-04-21,340,5.1,350,1.95,monthly
NVDA,267.58,3.15,+45.99%,6.85,283.15,67.0%,2023-05-19,280,8.55,290,5.4,monthly
MU,62.63,0.63,+45.99%,1.37,63.63,64.0%,2023-04-21,63,0.95,65,0.32,monthly
SCHW,50.77,1.73,+45.89%,3.77,52.73,62.5%,2023-04-21,51,2.26,56.5,0.53,monthly
ENPH,208.9,3.14,+45.77%,6.86,213.14,61.7%,2023-04-21,210,5.1,220,1.96,monthly
BRK.B,319.74,1.57,+45.77%,3.43,321.57,61.7%,2023-04-21,320,2.31,325,0.74,monthly
TSLA,185,2.35,+45.63%,5.15,192.35,64.6%,2023-04-21,190,5.5,197.5,3.15,monthly
MCD,288.98,0.78,+45.35%,1.72,290.78,63.9%,2023-04-21,290,1.51,292.5,0.73,monthly
AAPL,165.21,1.56,+45.35%,3.44,171.56,68.7%,2023-05-19,170,3.05,175,1.49,monthly
V,234.02,0.78,+45.35%,1.72,235.78,64.3%,2023-04-21,235,1.43,237.5,0.65,monthly
ZION,29.95,1.55,+44.93%,3.45,31.55,58.3%,2023-05-19,30,2.7,35,1.15,monthly
MARA,11.97,0.31,+44.93%,0.69,12.31,52.7%,2023-05-19,12,1.85,13,1.54,monthly
ROKU,61.72,1.55,+44.93%,3.45,66.55,62.2%,2023-05-19,65,4.6,70,3.05,monthly
TSLA,185,3.1,+44.93%,6.9,198.1,64.8%,2023-05-19,195,9.2,205,6.1,monthly
ABNB,114.65,1.55,+44.93%,3.45,121.55,64.6%,2023-05-19,120,4.7,125,3.15,monthly
ROKU,61.72,0.31,+44.93%,0.69,63.31,61.6%,2023-04-21,63,1.54,64,1.23,monthly
IBM,128.14,0.62,+44.93%,1.38,130.62,63.7%,2023-04-21,130,1.98,132,1.36,monthly
META,221.49,4.65,+44.93%,10.35,234.65,65.3%,2023-05-19,230,9.35,245,4.7,monthly
AA,40.4,0.31,+44.93%,0.69,41.31,59.4%,2023-04-21,41,1.23,42,0.92,monthly
RBLX,45.7,0.31,+44.93%,0.69,46.81,61.2%,2023-04-21,46.5,1.16,47.5,0.85,monthly
RIOT,13.48,0.31,+44.93%,0.69,13.81,56.1%,2023-04-21,13.5,0.82,14.5,0.51,monthly
UAL,41.67,0.62,+44.93%,1.38,42.62,61.6%,2023-04-21,42,1.1,44,0.48,monthly
C,49.56,0.77,+44.51%,1.73,50.77,62.1%,2023-05-19,50,1.15,52.5,0.38,monthly
MDT,80.71,0.77,+44.51%,1.73,83.27,68.0%,2023-05-19,82.5,1.45,85,0.68,monthly
SHOP,46.39,0.77,+44.51%,1.73,47.27,62.3%,2023-04-21,46.5,1.06,49,0.29,monthly
CVS,74.7,1.54,+44.51%,3.46,76.54,61.3%,2023-05-19,75,2.18,80,0.64,monthly
CAT,223.68,0.77,+44.51%,1.73,225.77,60.1%,2023-04-21,225,2.23,227.5,1.46,monthly
PYPL,76.53,0.77,+44.51%,1.73,80.77,65.7%,2023-05-19,80,2.59,82.5,1.82,monthly
COST,491.3,0.77,+44.51%,1.73,495.77,65.6%,2023-04-21,495,2.8,497.5,2.03,monthly
ROKU,61.72,1.23,+44.40%,2.77,63.23,61.0%,2023-04-21,62,1.97,66,0.74,monthly
RBLX,45.7,0.92,+44.23%,2.08,46.92,62.3%,2023-04-21,46,1.39,49,0.47,monthly
