Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask","Exp Type"
TSLA,187.04,1,+42.92%,2.33,172.33,64.4%,2023-06-16,173.33,9.95,170,8.95,monthly
TSM,87.99,0.3,+42.86%,0.7,86.7,59.5%,2023-04-21,87,1.6,86,1.3,monthly
ABNB,116.17,0.3,+42.86%,0.7,115.7,54.1%,2023-04-21,116,1.64,115,1.34,monthly
SHOP,48.52,0.3,+42.86%,0.7,47.7,61.8%,2023-04-21,48,0.81,47,0.51,monthly
SCHW,52.77,0.15,+42.86%,0.35,52.35,56.5%,2023-04-21,52.5,0.84,52,0.69,monthly
BAC,30.37,0.3,+42.86%,0.7,29.7,64.6%,2023-04-21,30,0.52,29,0.22,monthly
COIN,67.72,0.6,+42.86%,1.4,65.4,63.9%,2023-04-21,66,1.84,64,1.24,monthly
AI,22.78,0.15,+42.86%,0.35,22.35,58.0%,2023-04-21,22.5,0.7,22,0.55,monthly
ENPH,224.92,3,+42.86%,7,207,66.1%,2023-05-19,210,10.75,200,7.75,monthly
MS,89.29,0.75,+42.86%,1.75,86.75,60.4%,2023-06-16,87.5,3.05,85,2.3,monthly
JD,38.05,0.45,+42.86%,1.05,37.55,60.9%,2023-04-21,38,0.64,36.5,0.19,monthly
ENPH,224.92,10.5,+42.86%,24.5,209.5,63.9%,2023-05-19,220,14.9,185,4.4,monthly
AI,22.78,0.3,+42.86%,0.7,22.2,60.7%,2023-04-21,22.5,0.7,21.5,0.4,monthly
MS,89.29,0.89,+42.18%,2.11,88.11,60.0%,2023-04-21,89,1.67,86,0.78,monthly
UAL,42.38,0.59,+41.84%,1.41,41.41,62.9%,2023-04-21,42,0.97,40,0.38,monthly
SQ,64.19,2.21,+41.78%,5.29,60.29,63.5%,2023-05-19,62.5,3.65,55,1.44,monthly
HD,295.4,0.73,+41.24%,1.77,294.27,57.4%,2023-04-21,295,2.07,292.5,1.34,monthly
OXY,62.94,1.46,+41.24%,3.54,61.04,61.9%,2023-05-19,62.5,2.22,57.5,0.76,monthly
AAPL,165.23,2.9,+40.85%,7.1,162.1,60.2%,2023-05-19,165,4.65,155,1.75,monthly
COIN,67.72,0.87,+40.85%,2.13,65.13,65.5%,2023-04-21,66,1.84,63,0.97,monthly
BTU,26.31,0.29,+40.85%,0.71,24.71,64.4%,2023-05-19,25,1.13,24,0.84,monthly
NFLX,332.72,1.45,+40.85%,3.55,313.55,65.3%,2023-05-19,315,11.75,310,10.3,monthly
MS,89.29,0.72,+40.45%,1.78,86.78,63.5%,2023-05-19,87.5,2.26,85,1.54,monthly
AXP,163.71,0.72,+40.45%,1.78,161.78,59.4%,2023-04-21,162.5,2.56,160,1.84,monthly
ORCL,95.59,0.71,+39.66%,1.79,94.29,59.7%,2023-05-19,95,1.7,92.5,0.99,monthly
AAPL,165.23,0.71,+39.66%,1.79,164.29,60.3%,2023-04-21,165,1.25,162.5,0.54,monthly
AXP,163.71,1.42,+39.66%,3.58,161.08,62.7%,2023-04-21,162.5,2.56,157.5,1.14,monthly
ENPH,224.92,11.3,+39.37%,28.7,208.7,64.6%,2023-05-19,220,14.9,180,3.6,monthly
MS,89.29,1.13,+39.37%,2.87,87.87,62.0%,2023-04-21,89,1.67,85,0.54,monthly
C,49.69,0.14,+38.89%,0.36,49.36,60.5%,2023-04-21,49.5,0.37,49,0.23,monthly
GM,35.14,0.14,+38.89%,0.36,34.86,58.3%,2023-04-21,35,0.44,34.5,0.3,monthly
NFLX,332.72,0.7,+38.89%,1.8,321.8,61.7%,2023-04-21,322.5,9.8,320,9.1,monthly
BX,87.23,0.7,+38.89%,1.8,84.3,58.9%,2023-06-16,85,4.25,82.5,3.55,monthly
SHOP,48.52,1.39,+38.50%,3.61,43.61,67.3%,2023-06-16,45,2.8,40,1.41,monthly
BX,87.23,1.38,+38.12%,3.62,83.62,64.5%,2023-05-19,85,3.1,80,1.72,monthly
SE,82.85,2.72,+37.36%,7.28,77.28,65.4%,2023-05-19,80,4.25,70,1.53,monthly
OXY,62.94,0.68,+37.36%,1.82,59.32,66.6%,2023-06-16,60,2.14,57.5,1.46,monthly
BAC,30.37,0.54,+36.99%,1.46,29.46,62.7%,2023-05-19,30,0.88,28,0.34,monthly
ENPH,224.92,5.4,+36.99%,14.6,204.6,68.2%,2023-05-19,210,10.75,190,5.35,monthly
TWLO,60.23,1.35,+36.99%,3.65,53.65,68.2%,2023-06-16,55,3.4,50,2.05,monthly
SCHW,52.77,0.27,+36.99%,0.73,52.23,58.3%,2023-04-21,52.5,0.84,51.5,0.57,monthly
AI,22.78,0.4,+36.36%,1.1,22.1,62.5%,2023-04-21,22.5,0.7,21,0.3,monthly
BAX,42.97,0.65,+35.14%,1.85,41.85,59.5%,2023-05-19,42.5,1.5,40,0.85,monthly
PYPL,77.33,0.52,+35.14%,1.48,76.48,63.1%,2023-04-21,77,0.83,75,0.31,monthly
CAT,225.24,2.6,+35.14%,7.4,217.4,65.2%,2023-05-19,220,5.85,210,3.25,monthly
SCHW,52.77,0.39,+35.14%,1.11,52.11,60.2%,2023-04-21,52.5,0.84,51,0.45,monthly
BAC,30.37,0.39,+35.14%,1.11,29.61,66.4%,2023-04-21,30,0.52,28.5,0.13,monthly
GS,339.68,1.3,+35.14%,3.7,333.7,65.7%,2023-04-21,335,3.6,330,2.3,monthly
DAL,34.59,0.52,+35.14%,1.48,33.48,63.6%,2023-05-19,34,0.96,32,0.44,monthly
SLG,24.46,0.65,+35.14%,1.85,21.85,65.9%,2023-05-19,22.5,1.8,20,1.15,monthly
UPST,15.47,0.13,+35.14%,0.37,14.87,68.3%,2023-04-21,15,0.33,14.5,0.2,monthly
C,49.69,0.78,+35.14%,2.22,48.22,66.5%,2023-05-19,49,1.18,46,0.4,monthly
LAZR,6,0.13,+35.14%,0.37,5.87,58.6%,2023-04-21,6,0.21,5.5,0.08,monthly
GM,35.14,0.26,+35.14%,0.74,34.74,61.8%,2023-04-21,35,0.44,34,0.18,monthly
CHPT,9.18,0.13,+35.14%,0.37,8.87,66.6%,2023-04-21,9,0.22,8.5,0.09,monthly
MS,89.29,1.29,+34.77%,3.71,87.71,63.3%,2023-04-21,89,1.67,84,0.38,monthly
SQ,64.19,1.28,+34.41%,3.72,58.72,68.7%,2023-05-19,60,2.72,55,1.44,monthly
ENPH,224.92,6.35,+34.05%,18.65,203.65,69.0%,2023-05-19,210,10.75,185,4.4,monthly
UAL,42.38,0.38,+33.93%,1.12,41.12,66.5%,2023-04-21,41.5,0.76,40,0.38,monthly
AXP,163.71,1.89,+33.69%,5.61,160.61,64.9%,2023-04-21,162.5,2.56,155,0.67,monthly
BAC,30.37,0.25,+33.33%,0.75,28.75,67.7%,2023-06-16,29,0.86,28,0.61,monthly
WAL,32.82,0.5,+33.33%,1.5,31.5,62.1%,2023-04-21,32,1.3,30,0.8,monthly
ABNB,116.17,1.25,+33.33%,3.75,114.75,62.4%,2023-04-21,116,1.64,111,0.39,monthly
SCHW,52.77,1.86,+32.98%,5.64,50.64,63.7%,2023-05-19,52.5,2.33,45,0.47,monthly
FSLR,218.89,2.45,+32.45%,7.55,197.55,70.4%,2023-06-16,200,8.15,190,5.7,monthly
MS,89.29,0.49,+32.45%,1.51,87.51,64.9%,2023-04-21,88,1.27,86,0.78,monthly
OXY,62.94,1.22,+32.28%,3.78,58.78,68.9%,2023-06-16,60,2.14,55,0.92,monthly
MS,89.29,0.73,+32.16%,2.27,87.27,66.8%,2023-04-21,88,1.27,85,0.54,monthly
MS,89.29,0.24,+31.58%,0.76,87.76,62.9%,2023-04-21,88,1.27,87,1.03,monthly
SCHW,52.77,0.48,+31.58%,1.52,52.02,61.5%,2023-04-21,52.5,0.84,50.5,0.36,monthly
IBM,127.82,0.24,+31.58%,0.76,124.76,67.4%,2023-04-21,125,1.52,124,1.28,monthly
USB,35.59,0.6,+31.58%,1.9,34.4,61.3%,2023-05-19,35,1.4,32.5,0.8,monthly
SHOP,48.52,0.6,+31.58%,1.9,47.4,66.0%,2023-04-21,48,0.81,45.5,0.21,monthly
MRNA,143.97,1.2,+31.58%,3.8,133.8,67.4%,2023-05-19,135,5.15,130,3.95,monthly
BTU,26.31,0.24,+31.58%,0.76,25.76,64.9%,2023-04-21,26,0.4,25,0.16,monthly
NFLX,332.72,1.8,+31.58%,5.7,310.7,72.9%,2023-04-21,312.5,6.3,305,4.5,monthly
NFLX,332.72,1.2,+31.58%,3.8,311.3,72.3%,2023-04-21,312.5,6.3,307.5,5.1,monthly
JD,38.05,0.12,+31.58%,0.38,37.38,64.5%,2023-04-21,37.5,0.42,37,0.3,monthly
C,49.69,0.24,+31.58%,0.76,49.26,63.6%,2023-04-21,49.5,0.37,48.5,0.13,monthly
ENPH,224.92,7.15,+31.29%,22.85,202.85,69.7%,2023-05-19,210,10.75,180,3.6,monthly
SCHW,52.77,0.59,+30.89%,1.91,51.91,63.2%,2023-04-21,52.5,0.84,50,0.25,monthly
MS,89.29,1.4,+30.43%,4.6,87.6,64.2%,2023-04-21,89,1.67,83,0.27,monthly
DHI,99.48,1.75,+30.43%,5.75,95.75,65.2%,2023-05-19,97.5,2.85,90,1.1,monthly
NFLX,332.72,2.9,+30.21%,9.6,309.6,73.9%,2023-04-21,312.5,6.3,300,3.4,monthly
AAPL,165.23,1.14,+29.53%,3.86,158.86,70.2%,2023-05-19,160,2.89,155,1.75,monthly
GS,339.68,2.25,+29.03%,7.75,327.75,67.8%,2023-05-19,330,5.8,320,3.55,monthly
ABNB,116.17,1.35,+29.03%,4.65,114.65,63.2%,2023-04-21,116,1.64,110,0.29,monthly
BX,87.23,2.23,+28.70%,7.77,82.77,67.8%,2023-05-19,85,3.1,75,0.87,monthly
MS,89.29,0.89,+28.62%,3.11,87.11,68.1%,2023-04-21,88,1.27,84,0.38,monthly
MS,89.29,1.44,+28.46%,5.06,87.56,64.5%,2023-04-21,89,1.67,82.5,0.23,monthly
NFLX,332.72,0.55,+28.21%,1.95,316.95,66.7%,2023-04-21,317.5,7.9,315,7.35,monthly
SCHW,52.77,0.22,+28.21%,0.78,51.78,65.1%,2023-04-21,52,0.67,51,0.45,monthly
MRNA,143.97,1.1,+28.21%,3.9,128.9,70.0%,2023-06-16,130,5.85,125,4.75,monthly
UAL,42.38,0.22,+28.21%,0.78,40.78,70.7%,2023-04-21,41,0.6,40,0.38,monthly
CLF,17.26,0.11,+28.21%,0.39,16.89,67.1%,2023-04-21,17,0.21,16.5,0.1,monthly
NFLX,332.72,0.55,+28.21%,1.95,311.95,71.7%,2023-04-21,312.5,6.3,310,5.75,monthly
PNC,125.09,1.1,+28.21%,3.9,123.9,60.8%,2023-04-21,125,1.55,120,0.45,monthly
PYPL,77.33,0.66,+28.21%,2.34,76.34,65.1%,2023-04-21,77,0.83,74,0.17,monthly
MCD,289.31,1.09,+27.88%,3.91,283.91,64.1%,2023-05-19,285,3.6,280,2.51,monthly
SHOP,48.52,0.65,+27.66%,2.35,47.35,66.7%,2023-04-21,48,0.81,45,0.16,monthly
ENPH,224.92,2.16,+27.55%,7.84,217.84,70.3%,2023-04-21,220,3.1,210,0.94,monthly
MS,89.29,0.32,+27.12%,1.18,87.18,67.6%,2023-04-21,87.5,1.1,86,0.78,monthly
JPM,139.83,0.21,+26.58%,0.79,138.79,65.2%,2023-04-21,139,0.64,138,0.43,monthly
ABNB,116.17,0.84,+26.58%,3.16,114.16,67.3%,2023-04-21,115,1.23,111,0.39,monthly
SCHW,52.77,0.42,+26.58%,1.58,51.58,68.0%,2023-04-21,52,0.67,50,0.25,monthly
MS,89.29,1.47,+26.58%,5.53,87.53,64.8%,2023-04-21,89,1.67,82,0.2,monthly
LULU,368.38,1.05,+26.58%,3.95,363.95,68.0%,2023-04-21,365,2.3,360,1.25,monthly
SCHW,52.77,0.31,+26.05%,1.19,51.69,66.4%,2023-04-21,52,0.67,50.5,0.36,monthly
CRWD,137.37,0.82,+25.79%,3.18,134.18,70.7%,2023-04-21,135,1.33,131,0.51,monthly
SCHW,52.77,0.61,+25.52%,2.39,51.89,63.5%,2023-04-21,52.5,0.84,49.5,0.23,monthly
ZIM,21.56,0.1,+25.00%,0.4,20.9,66.2%,2023-04-21,21,0.42,20.5,0.32,monthly
ALLY,27.09,0.2,+25.00%,0.8,25.8,62.2%,2023-05-19,26,1.2,25,1,monthly
USB,35.59,0.5,+25.00%,2,34.5,65.5%,2023-04-21,35,0.8,32.5,0.3,monthly
SCHW,52.77,0.1,+25.00%,0.4,51.9,63.3%,2023-04-21,52,0.67,51.5,0.57,monthly
XPEV,11.43,0.1,+25.00%,0.4,10.9,70.5%,2023-04-21,11,0.21,10.5,0.11,monthly
C,49.69,0.3,+25.00%,1.2,49.2,65.4%,2023-04-21,49.5,0.37,48,0.07,monthly
WFC,41.3,0.5,+25.00%,2,39.5,72.3%,2023-05-19,40,0.75,37.5,0.25,monthly
DKNG,19.49,0.1,+25.00%,0.4,18.9,70.9%,2023-04-21,19,0.22,18.5,0.12,monthly
SHOP,48.52,0.69,+24.56%,2.81,47.31,67.2%,2023-04-21,48,0.81,44.5,0.12,monthly
V,233.48,0.49,+24.38%,2.01,232.01,63.7%,2023-04-21,232.5,1.1,230,0.61,monthly
ZIM,21.56,0.29,+23.97%,1.21,20.71,70.6%,2023-04-21,21,0.42,19.5,0.13,monthly
SCHW,52.77,0.67,+23.67%,2.83,51.83,64.4%,2023-04-21,52.5,0.84,49,0.17,monthly
RBLX,40.21,0.19,+23.46%,0.81,38.81,71.8%,2023-04-21,39,0.45,38,0.26,monthly
MSTR,313.03,1.9,+23.46%,8.1,298.1,70.7%,2023-04-21,300,5.3,290,3.4,monthly
GS,339.68,1.9,+23.46%,8.1,318.1,73.5%,2023-06-16,320,6.55,310,4.65,monthly
MS,89.29,0.19,+23.46%,0.81,86.81,70.4%,2023-04-21,87,0.97,86,0.78,monthly
DAL,34.59,0.19,+23.46%,0.81,32.81,71.4%,2023-05-19,33,0.63,32,0.44,monthly
PANW,201.16,0.47,+23.15%,2.03,199.53,61.4%,2023-04-21,200,1.49,197.5,1.02,monthly
JPM,139.83,0.94,+23.15%,4.06,134.06,68.3%,2023-06-16,135,2.4,130,1.46,monthly
PANW,201.16,0.94,+23.15%,4.06,199.06,64.6%,2023-04-21,200,1.49,195,0.55,monthly
CRWD,137.37,0.94,+23.15%,4.06,134.06,71.4%,2023-04-21,135,1.33,130,0.39,monthly
ABNB,116.17,0.94,+23.15%,4.06,114.06,68.1%,2023-04-21,115,1.23,110,0.29,monthly
SCHW,52.77,0.28,+22.95%,1.22,51.22,72.9%,2023-04-21,51.5,0.53,50,0.25,monthly
ENPH,224.92,9.23,+22.64%,40.77,200.77,71.5%,2023-05-19,210,10.75,160,1.52,monthly
USB,35.59,0.55,+22.45%,2.45,34.45,66.2%,2023-04-21,35,0.8,32,0.25,monthly
BX,87.23,0.73,+22.32%,3.27,84.27,70.4%,2023-04-21,85,1.17,81,0.44,monthly
WYNN,111.34,0.36,+21.95%,1.64,109.64,66.4%,2023-04-21,110,0.92,108,0.56,monthly
NFLX,332.72,0.9,+21.95%,4.1,304.1,78.8%,2023-04-21,305,4.3,300,3.4,monthly
DAL,34.59,0.09,+21.95%,0.41,33.91,72.2%,2023-04-21,34,0.24,33.5,0.15,monthly
HUM,518.82,0.9,+21.95%,4.1,514.1,53.6%,2023-06-16,515,16.7,510,15.8,monthly
HPQ,30.93,0.18,+21.95%,0.82,29.82,68.7%,2023-05-19,30,0.47,29,0.29,monthly
CRM,197.08,0.45,+21.95%,2.05,194.55,68.7%,2023-04-21,195,1.09,192.5,0.64,monthly
GS,339.68,0.9,+21.95%,4.1,324.1,72.8%,2023-05-19,325,4.45,320,3.55,monthly
JPM,139.83,0.36,+21.95%,1.64,138.64,67.2%,2023-04-21,139,0.64,137,0.28,monthly
DDOG,69.84,0.53,+21.46%,2.47,67.47,72.9%,2023-04-21,68,0.79,65,0.26,monthly
SCHW,52.77,0.44,+21.36%,2.06,51.56,68.3%,2023-04-21,52,0.67,49.5,0.23,monthly
MS,89.29,1.57,+21.13%,7.43,87.43,65.6%,2023-04-21,89,1.67,80,0.1,monthly
BX,87.23,0.87,+21.07%,4.13,84.13,71.2%,2023-04-21,85,1.17,80,0.3,monthly
WYNN,111.34,0.52,+20.97%,2.48,109.48,67.8%,2023-04-21,110,0.92,107,0.4,monthly
ENPH,224.92,2.56,+20.58%,12.44,217.44,71.4%,2023-04-21,220,3.1,205,0.54,monthly
SCHW,52.77,0.68,+20.48%,3.32,51.82,64.5%,2023-04-21,52.5,0.84,48.5,0.16,monthly
SCHW,52.77,0.17,+20.48%,0.83,51.33,71.5%,2023-04-21,51.5,0.53,50.5,0.36,monthly
OXY,62.94,0.42,+20.19%,2.08,62.08,67.9%,2023-04-21,62.5,0.5,60,0.08,monthly
TSLA,187.04,0.42,+20.19%,2.08,172.08,81.3%,2023-04-21,172.5,1.82,170,1.4,monthly
LULU,368.38,1.68,+20.19%,8.32,363.32,70.3%,2023-04-21,365,2.3,355,0.62,monthly
SCHW,52.77,0.5,+20.00%,2.5,51.5,69.1%,2023-04-21,52,0.67,49,0.17,monthly
V,233.48,0.83,+19.90%,4.17,231.67,66.7%,2023-04-21,232.5,1.1,227.5,0.27,monthly
ZIM,21.56,0.33,+19.76%,1.67,20.67,71.5%,2023-04-21,21,0.42,19,0.09,monthly
GS,339.68,2.47,+19.71%,12.53,322.53,74.8%,2023-05-19,325,4.45,310,1.98,monthly
LLY,372.35,1.64,+19.62%,8.36,368.36,67.4%,2023-04-21,370,2.3,360,0.66,monthly
BA,205.03,0.81,+19.33%,4.19,189.19,79.8%,2023-05-19,190,2.87,185,2.06,monthly
C,49.69,0.08,+19.05%,0.42,48.92,73.4%,2023-04-21,49,0.21,48.5,0.13,monthly
UAL,42.38,0.08,+19.05%,0.42,40.42,74.9%,2023-04-21,40.5,0.46,40,0.38,monthly
RBLX,40.21,0.08,+19.05%,0.42,38.92,70.2%,2023-04-21,39,0.45,38.5,0.37,monthly
SCHW,52.77,0.72,+19.05%,3.78,51.78,65.1%,2023-04-21,52.5,0.84,48,0.12,monthly
RBLX,40.21,0.32,+19.05%,1.68,38.68,73.6%,2023-04-21,39,0.45,37,0.13,monthly
SCHW,52.77,0.08,+19.05%,0.42,51.42,70.2%,2023-04-21,51.5,0.53,51,0.45,monthly
PANW,201.16,1.18,+18.67%,6.32,198.82,66.1%,2023-04-21,200,1.49,192.5,0.31,monthly
JPM,139.83,0.46,+18.11%,2.54,138.54,68.6%,2023-04-21,139,0.64,136,0.18,monthly
JPM,139.83,1.53,+18.06%,8.47,133.47,70.1%,2023-06-16,135,2.4,125,0.87,monthly
CRM,197.08,0.76,+17.92%,4.24,194.24,70.8%,2023-04-21,195,1.09,190,0.33,monthly
BXMT,17.95,0.15,+17.65%,0.85,16.85,68.4%,2023-05-19,17,0.5,16,0.35,monthly
FITB,27.32,0.15,+17.65%,0.85,25.85,78.3%,2023-04-21,26,0.3,25,0.15,monthly
XPEV,11.43,0.15,+17.65%,0.85,10.85,72.3%,2023-04-21,11,0.21,10,0.06,monthly
SCHW,52.77,0.3,+17.65%,1.7,51.2,73.2%,2023-04-21,51.5,0.53,49.5,0.23,monthly
SHOP,48.52,0.3,+17.65%,1.7,46.7,75.0%,2023-04-21,47,0.46,45,0.16,monthly
DAL,34.59,0.15,+17.65%,0.85,33.85,73.9%,2023-04-21,34,0.24,33,0.09,monthly
SCHW,52.77,0.74,+17.37%,4.26,51.76,65.4%,2023-04-21,52.5,0.84,47.5,0.1,monthly
SCHW,52.77,0.51,+17.06%,2.99,51.49,69.2%,2023-04-21,52,0.67,48.5,0.16,monthly
SCHW,52.77,0.36,+16.82%,2.14,51.14,74.0%,2023-04-21,51.5,0.53,49,0.17,monthly
BX,87.23,0.43,+16.73%,2.57,83.57,74.7%,2023-04-21,84,0.87,81,0.44,monthly
BX,87.23,0.57,+16.62%,3.43,83.43,75.5%,2023-04-21,84,0.87,80,0.3,monthly
MS,89.29,0.07,+16.28%,0.43,87.43,65.6%,2023-04-21,87.5,1.1,87,1.03,monthly
AXP,163.71,0.35,+16.28%,2.15,157.15,79.3%,2023-04-21,157.5,1.02,155,0.67,monthly
AZN,73.63,0.14,+16.28%,0.86,72.86,65.5%,2023-04-21,73,0.46,72,0.32,monthly
GM,35.14,0.14,+16.28%,0.86,31.86,80.3%,2023-05-19,32,0.54,31,0.4,monthly
NFLX,332.72,0.35,+16.28%,2.15,302.15,80.4%,2023-04-21,302.5,3.75,300,3.4,monthly
C,49.69,0.14,+16.28%,0.86,48.86,75.0%,2023-04-21,49,0.21,48,0.07,monthly
SHOP,48.52,0.14,+16.28%,0.86,46.36,78.9%,2023-04-21,46.5,0.35,45.5,0.21,monthly
JPM,139.83,0.7,+16.28%,4.3,134.3,75.0%,2023-05-19,135,1.33,130,0.63,monthly
ENPH,224.92,2.78,+16.14%,17.22,217.22,71.9%,2023-04-21,220,3.1,200,0.32,monthly
SCHW,52.77,0.55,+15.94%,3.45,51.45,69.8%,2023-04-21,52,0.67,48,0.12,monthly
SCHW,52.77,0.75,+15.79%,4.75,51.75,65.5%,2023-04-21,52.5,0.84,47,0.09,monthly
SHOP,48.52,0.34,+15.74%,2.16,46.66,75.5%,2023-04-21,47,0.46,44.5,0.12,monthly
