Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
COST,505.58,0.17,+3.52%,4.83,499.83,0.93,2023-04-21,500.0,0.38,495.0,0.21,monthly,-17.99999999999997,-1.0588235294117632
AMAT,114.39,0.43,+27.39%,1.57,113.57,0.69,2023-04-21,114.0,0.65,112.0,0.22,monthly,-19.00000000000001,-0.4418604651162794
ABNB,118.4,0.01,+1.01%,0.99,116.99,0.799,2023-04-21,117.0,0.31,116.0,0.3,monthly,-19.1,-19.099999999999994
BX,91.94,0.16,+8.70%,1.84,90.84,0.809,2023-04-21,91.0,0.23,89.0,0.07,monthly,-22.19999999999999,-1.3874999999999993
GS,338.71,0.22,+3.02%,7.28,334.78,0.94,2023-04-21,335.0,0.3,327.5,0.08,monthly,-23.00000000000004,-1.0454545454545472
GS,338.71,0.41,+19.62%,2.09,337.09,0.7390000000000001,2023-04-21,337.5,0.82,335.0,0.41,monthly,-24.24999999999997,-0.5914634146341458
ABNB,118.4,0.12,+6.38%,1.88,116.88,0.8170000000000001,2023-04-21,117.0,0.31,115.0,0.19,monthly,-24.599999999999987,-2.0499999999999994
ABT,110.35,0.07,+7.53%,0.93,109.93,0.682,2023-04-21,110.0,0.23,109.0,0.16,monthly,-24.799999999999997,-3.542857142857142
NFLX,325.35,0.75,+42.86%,1.75,324.25,0.597,2023-04-21,325.0,2.15,322.5,1.4,monthly,-25.750000000000007,-0.34333333333333343
ABNB,118.4,0.12,+13.64%,0.88,117.88,0.621,2023-04-21,118.0,0.6,117.0,0.48,monthly,-25.90000000000001,-2.1583333333333337
TSM,89.29,0.51,+20.48%,2.49,88.49,0.735,2023-04-21,89.0,0.58,86.0,0.07,monthly,-28.50000000000001,-0.5588235294117647
NFLX,325.35,0.75,+17.65%,4.25,321.75,0.79,2023-04-21,322.5,1.25,317.5,0.5,monthly,-29.999999999999982,-0.39999999999999963
AXP,163.28,0.4,+19.05%,2.1,162.1,0.716,2023-04-21,162.5,0.62,160.0,0.22,monthly,-31.000000000000007,-0.7750000000000002
COST,505.58,0.19,+2.60%,7.31,499.81,0.931,2023-04-21,500.0,0.38,492.5,0.19,monthly,-32.75000000000004,-1.7236842105263135
AMAT,114.39,0.53,+21.46%,2.47,113.47,0.711,2023-04-21,114.0,0.65,111.0,0.12,monthly,-33.70000000000001,-0.6358490566037738
ABNB,118.4,0.3,+17.65%,1.7,117.7,0.6609999999999999,2023-04-21,118.0,0.6,116.0,0.3,monthly,-37.80000000000002,-1.2600000000000005
COST,505.58,0.28,+2.88%,9.72,499.72,0.934,2023-04-21,500.0,0.38,490.0,0.1,monthly,-37.99999999999996,-1.3571428571428552
MRNA,141.14,0.66,+15.21%,4.34,139.34,0.789,2023-04-21,140.0,0.75,135.0,0.09,monthly,-39.49999999999998,-0.5984848484848482
NFLX,325.35,1.35,+36.99%,3.65,323.65,0.648,2023-04-21,325.0,2.15,320.0,0.8,monthly,-40.99999999999999,-0.30370370370370353
NFLX,325.35,0.97,+14.85%,6.53,321.53,0.804,2023-04-21,322.5,1.25,315.0,0.28,monthly,-49.99999999999997,-0.5154639175257729
ABNB,118.4,0.41,+15.83%,2.59,117.59,0.685,2023-04-21,118.0,0.6,115.0,0.19,monthly,-53.49999999999998,-1.3048780487804876
GS,338.71,0.62,+14.16%,4.38,336.88,0.765,2023-04-21,337.5,0.82,332.5,0.2,monthly,-55.49999999999999,-0.8951612903225807
ADBE,380.26,1.14,+29.53%,3.86,378.86,0.648,2023-04-21,380.0,1.75,375.0,0.61,monthly,-61.99999999999999,-0.5438596491228069
COST,505.58,0.31,+2.11%,14.69,499.69,0.935,2023-04-21,500.0,0.38,485.0,0.07,monthly,-66.49999999999993,-2.1451612903225783
AXP,163.28,0.55,+12.36%,4.45,161.95,0.74,2023-04-21,162.5,0.62,157.5,0.07,monthly,-75.0,-1.3636363636363635
FOUR,65.76,0.55,+12.36%,4.45,64.45,0.73,2023-04-21,65.0,0.7,60.0,0.15,monthly,-80.0,-1.4545454545454544
NFLX,325.35,1.65,+28.21%,5.85,323.35,0.6729999999999999,2023-04-21,325.0,2.15,317.5,0.5,monthly,-80.25000000000006,-0.4863636363636367
AVGO,633.02,1.35,+15.61%,8.65,628.65,0.778,2023-04-21,630.0,1.85,620.0,0.5,monthly,-86.99999999999997,-0.6444444444444442
GS,338.71,0.71,+10.46%,6.79,336.79,0.7759999999999999,2023-04-21,337.5,0.82,330.0,0.11,monthly,-97.00000000000006,-1.3661971830985926
ADBE,380.26,1.41,+23.15%,6.09,378.59,0.674,2023-04-21,380.0,1.75,372.5,0.34,monthly,-103.49999999999996,-0.7340425531914893
NFLX,325.35,1.87,+23.00%,8.13,323.13,0.69,2023-04-21,325.0,2.15,315.0,0.28,monthly,-123.00000000000009,-0.6577540106951875
GS,338.71,0.74,+7.99%,9.26,336.76,0.78,2023-04-21,337.5,0.82,327.5,0.08,monthly,-145.99999999999997,-1.9729729729729728
ADBE,380.26,1.49,+17.51%,8.51,378.51,0.682,2023-04-21,380.0,1.75,370.0,0.26,monthly,-168.99999999999994,-1.1342281879194627
GS,338.71,0.76,+6.47%,11.74,336.74,0.782,2023-04-21,337.5,0.82,325.0,0.06,monthly,-196.49999999999997,-2.5855263157894735
ADBE,380.26,1.59,+11.86%,13.41,378.41,0.6920000000000001,2023-04-21,380.0,1.75,365.0,0.16,monthly,-302.9999999999999,-1.90566037735849
Downloaded from Barchart.com as of 04-21-2023 12:54am CDT,,,,,,,,,,,,,,
