Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask","Exp Type"
NVDA,272.07,1.75,+53.85%,3.25,268.25,59.2%,2023-05-05,270,5.35,265,3.6,weekly
GOOGL,106.27,0.35,+53.85%,0.65,105.65,55.5%,2023-05-05,106,1.45,105,1.1,weekly
MSFT,305.64,1.74,+53.37%,3.26,303.26,59.2%,2023-05-05,305,4,300,2.26,weekly
AMZN,105.74,1.04,+53.06%,1.96,102.96,67.6%,2023-05-05,104,2.08,101,1.04,weekly
AMD,87.3,2.38,+51.52%,4.62,84.62,62.8%,2023-05-05,87,3.35,80,0.97,weekly
AAPL,168.16,1.66,+49.70%,3.34,165.84,60.5%,2023-05-05,167.5,3.2,162.5,1.54,weekly
GOOG,107.17,0.66,+49.25%,1.34,106.34,57.3%,2023-05-05,107,1.49,105,0.83,weekly
LCID,7.91,0.16,+47.06%,0.34,7.34,65.8%,2023-05-05,7.5,0.31,7,0.15,weekly
GOOGL,106.27,0.64,+47.06%,1.36,105.36,58.1%,2023-05-05,106,1.45,104,0.81,weekly
INTC,31.98,0.63,+45.99%,1.37,31.37,66.3%,2023-05-05,32,0.78,30,0.15,weekly
MSFT,305.64,2.35,+45.63%,5.15,302.65,61.4%,2023-05-05,305,4,297.5,1.65,weekly
MSFT,305.64,0.74,+42.05%,1.76,301.76,64.7%,2023-05-05,302.5,3,300,2.26,weekly
AAPL,168.16,0.73,+41.24%,1.77,164.27,67.4%,2023-05-05,165,2.27,162.5,1.54,weekly
AAPL,168.16,2.18,+40.98%,5.32,165.32,62.8%,2023-05-05,167.5,3.2,160,1.02,weekly
GOOG,107.17,0.29,+40.85%,0.71,105.71,62.8%,2023-05-05,106,1.12,105,0.83,weekly
GOOGL,106.27,0.86,+40.19%,2.14,105.14,60.0%,2023-05-05,106,1.45,103,0.59,weekly
MSFT,305.64,2.8,+38.89%,7.2,302.2,63.1%,2023-05-05,305,4,295,1.2,weekly
TSLA,158.15,0.7,+38.89%,1.8,151.8,66.2%,2023-05-12,152.5,3.8,150,3.1,weekly
INTC,31.98,0.68,+37.36%,1.82,31.32,67.4%,2023-05-05,32,0.78,29.5,0.1,weekly
GOOGL,106.27,0.27,+36.99%,0.73,104.73,63.6%,2023-05-05,105,1.08,104,0.81,weekly
MSFT,305.64,1.35,+36.99%,3.65,301.15,66.8%,2023-05-05,302.5,3,297.5,1.65,weekly
AAPL,168.16,2.55,+34.23%,7.45,164.95,64.4%,2023-05-05,167.5,3.2,157.5,0.65,weekly
MSFT,305.64,3.13,+33.40%,9.37,301.87,64.3%,2023-05-05,305,4,292.5,0.87,weekly
MSFT,305.64,1.8,+31.58%,5.7,300.7,68.4%,2023-05-05,302.5,3,295,1.2,weekly
INTC,31.98,0.71,+31.00%,2.29,31.29,68.1%,2023-05-05,32,0.78,29,0.07,weekly
LCID,7.91,0.23,+29.87%,0.77,7.27,68.3%,2023-05-05,7.5,0.31,6.5,0.08,weekly
MSFT,305.64,0.57,+29.53%,1.93,299.43,72.6%,2023-05-05,300,2.22,297.5,1.65,weekly
MSFT,305.64,3.36,+28.87%,11.64,301.64,65.1%,2023-05-05,305,4,290,0.64,weekly
MSFT,305.64,2.13,+27.06%,7.87,300.37,69.5%,2023-05-05,302.5,3,292.5,0.87,weekly
MSFT,305.64,1.02,+25.63%,3.98,298.98,74.0%,2023-05-05,300,2.22,295,1.2,weekly
MSFT,305.64,2.36,+23.27%,10.14,300.14,70.3%,2023-05-05,302.5,3,290,0.64,weekly
MSFT,305.64,3.64,+22.25%,16.36,301.36,66.1%,2023-05-05,305,4,285,0.36,weekly
MSFT,305.64,1.35,+21.95%,6.15,298.65,75.1%,2023-05-05,300,2.22,292.5,0.87,weekly
MSFT,305.64,0.41,+19.62%,2.09,297.09,79.6%,2023-05-05,297.5,1.61,295,1.2,weekly
MSFT,305.64,1.58,+18.76%,8.42,298.42,75.8%,2023-05-05,300,2.22,290,0.64,weekly
MSFT,305.64,3.78,+17.81%,21.22,301.22,66.6%,2023-05-05,305,4,280,0.22,weekly
META,238.65,0.36,+16.82%,2.14,227.14,82.8%,2023-05-05,227.5,1.43,225,1.07,weekly
TSLA,158.15,0.26,+14.94%,1.74,146.74,85.2%,2023-05-05,147,1.08,145,0.82,weekly
MSFT,305.64,3.86,+14.77%,26.14,301.14,66.8%,2023-05-05,305,4,275,0.14,weekly
TSLA,158.15,0.12,+13.64%,0.88,145.88,87.0%,2023-05-05,146,0.94,145,0.82,weekly
INTC,31.98,0.11,+12.36%,0.89,29.89,86.2%,2023-05-12,30,0.23,29,0.12,weekly
META,238.65,2.45,+12.22%,20.05,230.05,76.0%,2023-05-05,232.5,2.64,210,0.19,weekly
META,238.65,1.77,+9.71%,18.23,228.23,80.4%,2023-05-05,230,1.96,210,0.19,weekly
META,238.65,1.24,+7.63%,16.26,226.26,84.6%,2023-05-05,227.5,1.43,210,0.19,weekly
META,238.65,0.87,+6.16%,14.13,224.13,88.5%,2023-05-05,225,1.06,210,0.19,weekly
XOM,118.32,0.04,+4.17%,0.96,112.96,92.0%,2023-05-05,113,0.26,112,0.22,weekly
META,238.65,0.38,+3.95%,9.62,219.62,94.4%,2023-05-05,220,0.57,210,0.19,weekly
INTC,31.98,0.01,+2.04%,0.49,29.49,94.7%,2023-05-05,29.5,0.08,29,0.07,weekly
"Downloaded from Barchart.com as of 04-28-2023 09:03am CDT"
