Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask"
NVDA,313.78,8.12,+48.10%,16.88,304.38,65.2%,2023-05-26,312.5,10.2,287.5,2.08
NFLX,367.24,4.02,+47.41%,8.48,363.48,66.6%,2023-05-26,367.5,5.7,355,1.68
NVDA,313.78,6.43,+47.38%,13.57,303.57,66.4%,2023-05-26,310,8.95,290,2.52
NVDA,313.78,0.8,+47.06%,1.7,301.7,68.9%,2023-05-26,302.5,5.85,300,5.05
NVDA,313.78,0.8,+47.06%,1.7,304.2,65.5%,2023-05-26,305,6.75,302.5,5.95
NVDA,313.78,4.75,+46.34%,10.25,302.75,67.5%,2023-05-26,307.5,7.8,292.5,3.05
ENPH,166.52,1.57,+45.77%,3.43,163.43,61.6%,2023-05-26,165,3.15,160,1.58
AMD,108.18,1.57,+45.77%,3.43,106.43,64.2%,2023-05-26,108,2.15,103,0.58
NFLX,367.24,2.35,+45.63%,5.15,362.65,68.6%,2023-05-26,365,4.55,357.5,2.2
AMD,108.18,0.93,+44.93%,2.07,106.07,66.5%,2023-05-26,107,1.71,104,0.78
AMD,108.18,0.31,+44.93%,0.69,105.69,68.8%,2023-05-26,106,1.33,105,1.02
NVDA,313.78,1.55,+44.93%,3.45,300.95,70.0%,2023-05-26,302.5,5.85,297.5,4.3
NVDA,313.78,3.1,+44.93%,6.9,301.9,68.7%,2023-05-26,305,6.75,295,3.65
TSLA,184.4,1.53,+44.09%,3.47,180.97,63.7%,2023-05-26,182.5,3.05,177.5,1.52
NVDA,313.78,6.87,+43.95%,15.63,303.13,67.0%,2023-05-26,310,8.95,287.5,2.08
NFLX,367.24,6.09,+43.78%,13.91,363.91,65.6%,2023-05-26,370,7.05,350,0.96
NVDA,313.78,5.28,+43.21%,12.22,302.22,68.2%,2023-05-26,307.5,7.8,290,2.52
ABNB,110.27,0.3,+42.86%,0.7,108.7,57.1%,2023-05-26,109,1.53,108,1.23
GOOG,125.8,0.3,+42.86%,0.7,124.7,58.6%,2023-05-26,125,1.05,124,0.75
MSFT,321.14,0.75,+42.86%,1.75,319.25,59.0%,2023-05-26,320,2.11,317.5,1.36
ABNB,110.27,0.6,+42.86%,1.4,108.4,59.5%,2023-05-26,109,1.53,107,0.93
NFLX,367.24,4.45,+42.18%,10.55,363.05,67.7%,2023-05-26,367.5,5.7,352.5,1.25
NVDA,313.78,3.7,+42.05%,8.8,301.3,69.5%,2023-05-26,305,6.75,292.5,3.05
NVDA,313.78,2.2,+41.51%,5.3,300.3,70.8%,2023-05-26,302.5,5.85,295,3.65
UPST,25.99,0.29,+40.85%,0.71,23.71,72.6%,2023-05-26,24,0.8,23,0.51
NFLX,367.24,2.87,+40.25%,7.13,362.13,69.8%,2023-05-26,365,4.55,355,1.68
AMD,108.18,1.72,+40.19%,4.28,106.28,65.1%,2023-05-26,108,2.15,102,0.43
NVDA,313.78,5.72,+40.06%,14.28,301.78,68.8%,2023-05-26,307.5,7.8,287.5,2.08
HD,289.96,0.71,+39.66%,1.79,286.79,68.6%,2023-05-26,287.5,2.21,285,1.5
AMD,108.18,1.13,+39.37%,2.87,105.87,67.7%,2023-05-26,107,1.71,103,0.58
NVDA,313.78,4.23,+39.28%,10.77,300.77,70.2%,2023-05-26,305,6.75,290,2.52
NFLX,367.24,6.33,+39.15%,16.17,363.67,66.2%,2023-05-26,370,7.05,347.5,0.72
UPST,25.99,0.14,+38.89%,0.36,23.86,71.2%,2023-05-26,24,0.8,23.5,0.66
GOOGL,125.12,0.28,+38.89%,0.72,123.72,61.6%,2023-05-26,124,0.94,123,0.66
NVDA,313.78,2.8,+38.89%,7.2,299.7,71.6%,2023-05-26,302.5,5.85,292.5,3.05
SQ,59.9,0.28,+38.89%,0.72,58.72,64.2%,2023-05-26,59,0.82,58,0.54
AMD,108.18,0.55,+37.93%,1.45,105.45,70.3%,2023-05-26,106,1.33,104,0.78
ROKU,54.94,0.27,+36.99%,0.73,53.73,62.7%,2023-05-26,54,0.88,53,0.61
NVDA,313.78,1.35,+36.99%,3.65,298.65,73.0%,2023-05-26,300,5,295,3.65
PYPL,62.56,0.27,+36.99%,0.73,61.73,59.3%,2023-05-26,62,0.63,61,0.36
TSLA,184.4,2.01,+36.61%,5.49,180.49,65.5%,2023-05-26,182.5,3.05,175,1.04
NVDA,313.78,4.67,+36.40%,12.83,300.33,70.8%,2023-05-26,305,6.75,287.5,2.08
GOOG,125.8,0.53,+36.05%,1.47,124.47,60.8%,2023-05-26,125,1.05,123,0.52
NFLX,367.24,3.3,+35.87%,9.2,361.7,70.8%,2023-05-26,365,4.55,352.5,1.25
AMD,108.18,1.83,+35.40%,5.17,106.17,65.8%,2023-05-26,108,2.15,101,0.32
NFLX,367.24,6.5,+35.14%,18.5,363.5,66.6%,2023-05-26,370,7.05,345,0.55
AMD,108.18,1.28,+34.41%,3.72,105.72,68.6%,2023-05-26,107,1.71,102,0.43
UPST,25.99,0.5,+33.33%,1.5,23.5,74.5%,2023-05-26,24,0.8,22,0.3
MSFT,321.14,1.24,+32.98%,3.76,318.76,61.6%,2023-05-26,320,2.11,315,0.87
META,251.52,0.62,+32.98%,1.88,246.88,72.0%,2023-05-26,247.5,1.92,245,1.3
GOOGL,125.12,0.49,+32.45%,1.51,123.51,63.5%,2023-05-26,124,0.94,122,0.45
NFLX,367.24,6.63,+31.77%,20.87,363.37,66.9%,2023-05-26,370,7.05,342.5,0.42
UPST,25.99,0.12,+31.58%,0.38,23.38,75.6%,2023-05-26,23.5,0.63,23,0.51
AMD,108.18,1.91,+31.36%,6.09,106.09,66.3%,2023-05-26,108,2.15,100,0.24
NFLX,367.24,0.59,+30.89%,1.91,359.41,75.8%,2023-05-26,360,2.79,357.5,2.2
TSLA,184.4,2.35,+30.72%,7.65,180.15,66.8%,2023-05-26,182.5,3.05,172.5,0.7
GOOG,125.8,0.7,+30.43%,2.3,124.3,62.4%,2023-05-26,125,1.05,122,0.35
AMD,108.18,1.39,+30.15%,4.61,105.61,69.3%,2023-05-26,107,1.71,101,0.32
NVDA,313.78,1.15,+29.87%,3.85,296.35,75.8%,2023-05-26,297.5,4.2,292.5,3.05
SHOP,63.66,0.23,+29.87%,0.77,61.77,70.4%,2023-05-26,62,0.66,61,0.43
NFLX,367.24,6.73,+28.92%,23.27,363.27,67.1%,2023-05-26,370,7.05,340,0.32
TSLA,184.4,1.12,+28.87%,3.88,178.88,71.4%,2023-05-26,180,2.16,175,1.04
NFLX,367.24,1.11,+28.53%,3.89,358.89,76.9%,2023-05-26,360,2.79,355,1.68
NVDA,313.78,0.55,+28.21%,1.95,296.95,75.1%,2023-05-26,297.5,4.2,295,3.65
UPST,25.99,0.33,+28.21%,1.17,23.17,77.4%,2023-05-26,23.5,0.63,22,0.3
GOOG,125.8,0.22,+28.21%,0.78,123.78,67.1%,2023-05-26,124,0.74,123,0.52
AMD,108.18,1.97,+28.02%,7.03,106.03,66.7%,2023-05-26,108,2.15,99,0.18
META,251.52,1.06,+26.90%,3.94,246.44,73.5%,2023-05-26,247.5,1.92,242.5,0.86
GOOGL,125.12,0.63,+26.58%,2.37,123.37,64.8%,2023-05-26,124,0.94,121,0.31
AMD,108.18,1.47,+26.58%,5.53,105.53,69.8%,2023-05-26,107,1.71,100,0.24
NFLX,367.24,6.8,+26.46%,25.7,363.2,67.3%,2023-05-26,370,7.05,337.5,0.25
MSFT,321.14,1.55,+26.05%,5.95,318.45,63.2%,2023-05-26,320,2.11,312.5,0.56
UPST,25.99,0.62,+26.05%,2.38,23.38,75.6%,2023-05-26,24,0.8,21,0.18
TSLA,184.4,2.58,+26.01%,9.92,179.92,67.7%,2023-05-26,182.5,3.05,170,0.47
NFLX,367.24,1.54,+25.84%,5.96,358.46,77.8%,2023-05-26,360,2.79,352.5,1.25
AMD,108.18,2.01,+25.16%,7.99,105.99,67.0%,2023-05-26,108,2.15,98,0.14
AI,27.63,0.1,+25.00%,0.4,25.4,68.7%,2023-05-26,25.5,0.6,25,0.5
GOOGL,125.12,0.2,+25.00%,0.8,122.8,69.8%,2023-05-26,123,0.65,122,0.45
NFLX,367.24,6.86,+24.38%,28.14,363.14,67.4%,2023-05-26,370,7.05,335,0.19
BA,205.84,0.49,+24.38%,2.01,202.01,70.5%,2023-05-26,202.5,1.38,200,0.89
SHOP,63.66,0.39,+24.22%,1.61,61.61,72.0%,2023-05-26,62,0.66,60,0.27
GOOG,125.8,0.39,+24.22%,1.61,123.61,68.6%,2023-05-26,124,0.74,122,0.35
TSLA,184.4,1.46,+24.17%,6.04,178.54,72.6%,2023-05-26,180,2.16,172.5,0.7
MSFT,321.14,0.48,+23.76%,2.02,317.02,70.3%,2023-05-26,317.5,1.35,315,0.87
TSLA,184.4,0.46,+22.55%,2.04,177.04,77.6%,2023-05-26,177.5,1.5,175,1.04
GOOGL,125.12,0.73,+22.32%,3.27,123.27,65.7%,2023-05-26,124,0.94,120,0.21
TSLA,184.4,2.73,+22.25%,12.27,179.77,68.2%,2023-05-26,182.5,3.05,167.5,0.32
META,251.52,1.36,+22.15%,6.14,246.14,74.6%,2023-05-26,247.5,1.92,240,0.56
NIO,8.8,0.09,+21.95%,0.41,8.41,72.4%,2023-05-26,8.5,0.15,8,0.06
ORCL,102.32,0.18,+21.95%,0.82,100.82,76.1%,2023-05-26,101,0.46,100,0.28
NFLX,367.24,0.89,+21.65%,4.11,356.61,81.3%,2023-05-26,357.5,2.14,352.5,1.25
MSFT,321.14,1.74,+21.07%,8.26,318.26,64.2%,2023-05-26,320,2.11,310,0.37
GOOGL,125.12,0.34,+20.48%,1.66,122.66,71.0%,2023-05-26,123,0.65,121,0.31
JPM,139.77,0.17,+20.48%,0.83,136.83,76.6%,2023-05-26,137,0.73,136,0.56
TSLA,184.4,1.69,+20.34%,8.31,178.31,73.4%,2023-05-26,180,2.16,170,0.47
META,251.52,0.42,+20.19%,2.08,244.58,79.6%,2023-05-26,245,1.28,242.5,0.86
TSLA,184.4,2.83,+19.29%,14.67,179.67,68.6%,2023-05-26,182.5,3.05,165,0.22
TSLA,184.4,0.8,+19.05%,4.2,176.7,78.6%,2023-05-26,177.5,1.5,172.5,0.7
BX,83.63,0.16,+19.05%,0.84,80.84,75.2%,2023-05-26,81,0.57,80,0.41
GOOGL,125.12,0.79,+18.76%,4.21,123.21,66.2%,2023-05-26,124,0.94,119,0.15
MSFT,321.14,0.79,+18.76%,4.21,316.71,71.8%,2023-05-26,317.5,1.35,312.5,0.56
META,251.52,1.55,+18.34%,8.45,245.95,75.2%,2023-05-26,247.5,1.92,237.5,0.37
NFLX,367.24,0.38,+17.92%,2.12,354.62,84.7%,2023-05-26,355,1.63,352.5,1.25
VFC,19.08,0.15,+17.65%,0.85,17.35,72.1%,2023-05-26,17.5,0.55,16.5,0.4
MSFT,321.14,1.86,+17.48%,10.64,318.14,64.8%,2023-05-26,320,2.11,307.5,0.25
TSLA,184.4,1.84,+17.26%,10.66,178.16,73.9%,2023-05-26,180,2.16,167.5,0.32
TSLA,184.4,2.9,+16.96%,17.1,179.6,68.8%,2023-05-26,182.5,3.05,162.5,0.15
SNOW,180.52,0.36,+16.82%,2.14,162.14,82.2%,2023-05-26,162.5,2.02,160,1.66
META,251.52,0.72,+16.82%,4.28,244.28,80.5%,2023-05-26,245,1.28,240,0.56
TSLA,184.4,1.03,+15.92%,6.47,176.47,79.3%,2023-05-26,177.5,1.5,170,0.47
META,251.52,1.68,+15.53%,10.82,245.82,75.6%,2023-05-26,247.5,1.92,235,0.24
TSLA,184.4,2.94,+15.03%,19.56,179.56,69.0%,2023-05-26,182.5,3.05,160,0.11
MSFT,321.14,0.98,+15.03%,6.52,316.52,72.6%,2023-05-26,317.5,1.35,310,0.37
TSLA,184.4,1.94,+14.85%,13.06,178.06,74.3%,2023-05-26,180,2.16,165,0.22
MSFT,321.14,1.93,+14.77%,13.07,318.07,65.1%,2023-05-26,320,2.11,305,0.18
META,251.52,0.91,+13.81%,6.59,244.09,81.0%,2023-05-26,245,1.28,237.5,0.37
TSLA,184.4,1.18,+13.38%,8.82,176.32,79.8%,2023-05-26,177.5,1.5,167.5,0.32
META,251.52,1.75,+13.21%,13.25,245.75,75.9%,2023-05-26,247.5,1.92,232.5,0.17
META,251.52,0.28,+12.61%,2.22,242.22,86.0%,2023-05-26,242.5,0.84,240,0.56
ENPH,166.52,0.28,+12.61%,2.22,157.22,83.6%,2023-05-26,157.5,0.99,155,0.71
META,251.52,1.04,+11.61%,8.96,243.96,81.4%,2023-05-26,245,1.28,235,0.24
META,251.52,1.8,+11.47%,15.7,245.7,76.0%,2023-05-26,247.5,1.92,230,0.12
TSLA,184.4,1.28,+11.41%,11.22,176.22,80.1%,2023-05-26,177.5,1.5,165,0.22
META,251.52,0.47,+10.38%,4.53,242.03,86.4%,2023-05-26,242.5,0.84,237.5,0.37
TSLA,184.4,0.22,+9.65%,2.28,172.28,89.7%,2023-05-26,172.5,0.69,170,0.47
UBER,39.97,0.04,+8.70%,0.46,38.46,81.1%,2023-05-26,38.5,0.16,38,0.12
NFLX,367.24,0.11,+2.25%,4.89,339.89,98.0%,2023-05-26,340,0.3,335,0.19
NFLX,367.24,0.04,+1.63%,2.46,337.46,98.7%,2023-05-26,337.5,0.23,335,0.19
"Downloaded from Barchart.com as of 05-22-2023 10:02am CDT"
